1.244070690821557967e+01,-5.588994139101223502e-03,4.557941564593835648e-02
1.253495468782327293e+01,-1.368084803400781329e-03,4.382134619560563993e-02
1.262920246743096797e+01,2.671135017610558240e-03,4.174053560118316103e-02
1.272345024703866123e+01,6.499820796694031830e-03,3.937100757356438996e-02
1.281769802664635449e+01,1.009239510706283829e-02,3.674787924628503122e-02
1.291194580625404953e+01,1.342663284520206370e-02,3.390698735799933111e-02
1.300619358586174279e+01,1.648371165041799882e-02,3.088452501333781644e-02
1.310044136546943605e+01,1.924822865869280086e-02,2.771669188123345243e-02
1.319468914507713109e+01,2.170818498617169134e-02,2.443936043442738668e-02
1.328893692468482435e+01,2.385493957064660844e-02,2.108776056625470685e-02
1.338318470429251761e+01,2.568313420670807062e-02,1.769618464397839513e-02
1.347743248390021087e+01,2.719059179109207039e-02,1.429771477490589596e-02
1.357168026350790591e+01,2.837818994870606668e-02,1.092397377514438619e-02
1.366592804311559917e+01,2.924971233669214007e-02,7.604901043928168243e-03
1.376017582272329243e+01,2.981168002375899143e-02,4.368554261660242272e-03
1.385442360233098746e+01,3.007316541520655209e-02,1.240937549667235672e-03
1.394867138193868072e+01,3.004559124113488980e-02,-1.754143543453365751e-03
1.404291916154637399e+01,2.974251714703924840e-02,-4.595200127931334602e-03
1.413716694115406902e+01,2.917941642331385241e-02,-7.263151283096343919e-03
1.423141472076176228e+01,2.837344538426604321e-02,-9.741388983221133113e-03
1.432566250036945554e+01,2.734320785938696916e-02,-1.201581725535705303e-02
1.441991027997714880e+01,2.610851719128761197e-02,-1.407486639457648792e-02
1.451415805958484384e+01,2.469015804745940817e-02,-1.590948325380360864e-02
1.460840583919253710e+01,2.310965024853405686e-02,-1.751309879898696811e-02
1.470265361880023036e+01,2.138901669575002731e-02,-1.888157427497713647e-02
1.479690139840792540e+01,1.955055734670536546e-02,-2.001312746257501857e-02
1.489114917801561866e+01,1.761663104304311833e-02,-2.090824062246822435e-02
1.498539695762331192e+01,1.560944683836333439e-02,-2.156955181700556667e-02
1.507964473723100696e+01,1.355086631127137495e-02,-2.200173137604556281e-02
1.517389251683870022e+01,1.146221817892888704e-02,-2.221134532866628902e-02
1.526814029644639348e+01,9.364126352618335966e-03,-2.220670765872122948e-02
1.536238807605408674e+01,7.276352400465598870e-03,-2.199772325965797595e-02
1.545663585566178178e+01,5.217653205323767585e-03,-2.159572346336573884e-02
1.555088363526947504e+01,3.205654429577607482e-03,-2.101329599992381517e-02
1.564513141487716830e+01,1.256740224859661387e-03,-2.026411121094939816e-02
1.573937919448486333e+01,-6.140405451331036385e-04,-1.936274628985345386e-02
1.583362697409255659e+01,-2.393051464991936220e-03,-1.832450925886847798e-02
1.592787475370024985e+01,-4.068129165231065131e-03,-1.716526431641974756e-02
1.602212253330794312e+01,-5.628627561395414293e-03,-1.590126010060055953e-02
1.611637031291563815e+01,-7.065446080123097793e-03,-1.454896231649768605e-02
1.621061809252333319e+01,-8.371042349247246120e-03,-1.312489206827092102e-02
1.630486587213102467e+01,-9.539429950173429831e-03,-1.164547112262073920e-02
1.639911365173871971e+01,-1.056616194083228981e-02,-1.012687520995978613e-02
1.649336143134641119e+01,-1.144830095597924521e-02,-8.584896344648909952e-03
1.658760921095410623e+01,-1.218437677812302285e-02,-7.034815017396013268e-03
1.668185699056180127e+01,-1.277433234666011316e-02,-5.491282982711175563e-03
1.677610477016949275e+01,-1.321945923475910736e-02,-3.968217233443075212e-03
1.687035254977718779e+01,-1.352232367316610374e-02,-2.478705624109295378e-03
1.696460032938488283e+01,-1.368668423750591528e-02,-1.034924476185513547e-03
1.705884810899257431e+01,-1.371740234105038418e-02,3.519316271961977442e-04
1.715309588860026935e+01,-1.362034668863198669e-02,1.671707771523613583e-03
1.724734366820796438e+01,-1.340229284981233129e-02,2.915334397549584292e-03
1.734159144781565587e+01,-1.307081910106602275e-02,4.074860887042784305e-03
1.743583922742335091e+01,-1.263419966818429135e-02,5.143477295276796535e-03
1.753008700703104594e+01,-1.210129647198117386e-02,6.115524575681303629e-03
1.762433478663873743e+01,-1.148145044339579819e-02,6.986493732185719042e-03
1.771858256624643246e+01,-1.078437342897802659e-02,7.753014416727721687e-03
1.781283034585412750e+01,-1.002004165530974433e-02,8.412833562812256638e-03
1.790707812546181898e+01,-9.198591661969748867e-03,8.964784710590307029e-03
1.800132590506951402e+01,-8.330219548041467928e-03,9.408748734496383617e-03
1.809557368467720551e+01,-7.425084307743782912e-03,9.745606730959676875e-03
1.818982146428490054e+01,-6.493215957395978566e-03,9.977185861045120147e-03
1.828406924389259558e+01,-5.544429079470224696e-03,1.010619897119289547e-02
1.837831702350028706e+01,-4.588242330778998998e-03,1.013617883465094474e-02
1.847256480310798210e+01,-3.633804381725519277e-03,1.007140786695243616e-02
1.856681258271567714e+01,-2.689826672811545822e-03,9.916844171212210388e-03
1.866106036232336862e+01,-1.764523294021016998e-03,9.678044763427838537e-03
1.875530814193106366e+01,-8.655582130176620991e-04,9.361086814807921888e-03
1.884955592153875870e+01,-6.600815156901187656e-18,9.183857875703173301e-03
